Diện tích,Lượt xem,Số tầng,Hướng,name,Mức giá,Địa chỉ,Số phòng
Liên hệ,216,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN SẮC KIM - TÂY NAM - 100 M2 - HÒA XUÂN,Liên hệ," Cẩm Lệ, Đà Nẵng",
100m2,187,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG QUÁCH THỊ TRANG - TÂY NAM - 100 M2 - HÒA XUÂN,3.45 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,201,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG LÊ ẤM KHU NGUYỄN TRI PHƯƠNG ĐÀ NẴNG,3.47 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,349,, Đông Nam,BÁN ĐẤT ĐƯỜNG ĐẬU QUẢNG LĨNH - HOÀ XUÂN,3.5 tỷ," đậu quang lĩnh, Cẩm Lệ, Đà Nẵng",
100m2,193,, Không xác định,"CẦN BÁN LÔ ĐẤT ĐƯỜNG MAI CHÍ THỌ ( 10M5 , THÔNG ) HÒA XUÂN",5.05 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,203,, Đông Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG NGÔ HUY DIỄN - HÒA XUÂN - CẨM LỆ,5.3 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,174,, Không xác định,"CẦN BÁN LÔ ĐẤT ĐƯỜNG MẠC ĐĂNG DOANH ( CÔNG VIÊN , NGÃ 3 ) HÒA XUÂN",3.3 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,174,, Không xác định,"CẦN BÁN LÔ ĐẤT ĐƯỜNG MẠC ĐĂNG DOANH ( CÔNG VIÊN , NGÃ 3 ) HÒA XUÂN",3.3 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
125m2,205, 3, Tây Nam,BÁN NHÀ 3 TẦNG ĐƯỜNG NGUYỄN HỮU THỌ,16.5 tỷ," Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng", 6
170m2,263,, Không xác định,BÁN LÔ GÓC 2MT ĐƯỜNG TRUNG LƯƠNG 20 VÀ HOÀNG THẾ THIỆN - HÒA XUÂN,8.5 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,201,, Tây Nam,BÁN LÔ ĐẤT QUÁCH THỊ TRANG B1.21 SAU LƯNG TRƯỜNG CHÚ ẾCH CON,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,201, 0, Tây Bắc,BÁN ĐẤT ĐƯỜNG 7M5 NGUYỄN HIẾN LÊ THÔNG RA VÕ CHÍ CÔNG HÒA XUÂN ĐÀ NẴNG,3.65 tỷ," Cẩm Lệ, Đà Nẵng", 5
300m2,216,, Không xác định,TÔI CẦN BÁN BIỆT THỰ KẸP VỆT CÂY XANH ĐƯỜNG BUÌ THIỆN NGỘ - HÒA XUÂN,11.2 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,220,, Tây Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ ĐỐI DIỆN BIỆT THỰ HÒA XUÂN,3.85 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,208,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 24 - TÂY BẮC - 100 M2 - HÒA XUÂN .,3.62 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,211,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 24 - HÒA XUÂN - CẨM LỆ,Liên hệ," THANH LƯƠNG 24, Cẩm Lệ, Đà Nẵng",
123m2,266,, Tây Nam,BÁN ĐẤT ĐƯỜNG 10M5 ĐÔ ĐỐC LỘC SÁT SÂN VẬN ĐỘNG HÒA XUÂN,3.9 tỷ," Cẩm Lệ, Đà Nẵng",
145m2,275,, Tây,"LÔ 2MT HOÀNG THỊ ÁI - TRUNG LƯƠNG 6, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",4.9 tỷ," Hoàng Thị Ái, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
120m2,221, 3, Đông Bắc,BÁN NHÀ 3 TẦNG FULL NỘI THẤT ĐƯỜNG HOÀNG THẾ THỆN - TP ĐÀ NÃNG,7 tỷ," Hoàng Thế Thiện, Cẩm Lệ, Đà Nẵng", 3
100m2,404,, Nam,"BÁN 2 LÔ LIỀN KỀ ĐƯỜNG LIÊM LẠC 21 GẦN DỰ ÁN CMC, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",2.4 tỷ," Liêm Lạc 21, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,223,, Tây Nam,"BÁN NHÀ 3 TẦNG CHÍNH CHỦ ĐƯỜNG TRẦN KIM XUYẾN, KHU ĐÔ THỊ SINH THÁI VEN SÔNG HÒA XUÂN",5.2 tỷ," Trần Kim Xuyến, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
Liên hệ,426,, Tây Nam,"THIỆN CHÍ ĐỔI CHỦ CĂN NHÀ 3 TẦNG SIÊU ĐẸP ĐƯỜNG HUỲNH NGỌC ĐỦ, TP ĐÀ NẴNG",5.49 tỷ," Huỳnh Ngọc Đủ, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,217,, Đông Nam,BÁN ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH HƯỚNG ĐÔNG NAM KHU HÒA XUÂN CẨM LỆ,3.5 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,214,, Tây,BÁN LÔ ĐẤT QUÁCH THỊ TRANG B1.21 SAU LƯNG TRƯỜNG CHÚ ẾCH CON,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
115.8m2,174,, Đông Nam,CHÍNH CHỦ BÁN ĐẤT ĐƯỜNG 29 THÁNG 3 - TP ĐÀ NẴNG,6.3 tỷ," 29/3, Cẩm Lệ, Đà Nẵng",
100m2,209,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG HÀ BỒNG - ĐÔNG NAM - 100 M2 - HÒA XUÂN,3.42 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,218,, Tây Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG LÊ ẤM - TÂY BẮC - 100 M2 - HÒA XUÂN,3.45 tỷ," LÊ ẤM , Cẩm Lệ, Đà Nẵng",
100m2,193,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG QUÁCH THỊ TRANG - TÂY NAM - HÒA XUÂN .,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,220,, Tây Bắc,BÁN ĐẤT ĐƯỜNG THÔNG NGUYỄN HIẾN LÊ KHU HÒA XUÂN ĐÀ NẴNG,3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,215,, Tây Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ - TÂY NAM - 100M2 - HÒA XUÂN .,3.4 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,242,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG MẠC ĐĂNG DOANH - HÒA XUÂN,3.3 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,210,, Tây Nam,CHÍNH CHỦ BÁN NHÀ 2 TẦNG FULL NỘI THẤT ĐƯỜNG QUÁCH THỊ TRANG,Liên hệ," Quách Thị Trang , Cẩm Lệ, Đà Nẵng",
100m2,233,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ QUÁCH THỊ TRANG - HÒA XUÂN - CẨM LỆ .,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,303,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ MẠC ĐĂNG DUNG - TÂY NAM - HÒA XUÂN,3.3 tỷ," Cẩm Lệ, Đà Nẵng",
157m2,308,, Không xác định,BÁN GÓC 2MT ĐƯỜNG LÊ QUẢNG BA VÀ LỖ GIÁNG 4 GẦN TRƯỜNG HỌC - HÒA XUÂN,4.35 tỷ," lê quảng ba, Cẩm Lệ, Đà Nẵng",
100m2,433, 3, Tây Nam,"THIỆN CHÍ ĐỔI CHỦ CĂN NHÀ 3 TẦNG SIÊU ĐẸP ĐƯỜNG HUỲNH NGỌC ĐỦ, HÒA XUÂN, TP ĐÀ NẴNG",5.49 tỷ," Huỳnh Ngọc Đủ, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 3
100m2,217,, Tây Nam,CHÍNH CHỦ GỞI BÁN LÔ ĐẤT ĐƯỜNG BÌ THIỆN NGỘ - TÂY NAM - 100 M2 .,3.4 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,250, 2, Không xác định,"CHỦ THIỆN CHÍ BÁN NHÀ 2 TẦNG ĐẸP ĐƯỜNG QUÁNH THỊ TRANG, HÒA XUÂN, TP ĐÀ NẴNG",4.7 tỷ," Quách Thị Trang, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 3
100m2,237,, Không xác định,"CẦN BÁN LÔ ĐẤT ĐƯỜNG MẠC ĐĂNG DOANH ( NGÃ 3 ĐÂM , CÔNG VIÊN ) - HÒA XUÂN",3.3 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,224,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ MẠC ĐĂNG DOANH KẸP CỐNG,3.7 tỷ," MẠC ĐĂNG DOANH, Cẩm Lệ, Đà Nẵng",
100m2,229,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG QUÁCH THỊ TRANG - TÂY NAM - 100 M2 - HÒA XUÂN,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,216,, Tây Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG MẠC ĐĂNG DOANH - KẸP CỐNG - 100 M2 - HÒA XUÂN,3.7 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,206,, Không xác định,BÁN PHẠM XUÂN ẨN - ĐƯỜNG THÔNG - THOÁNG MÁT - HÒA XUÂN,3.25 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,216,, Tây Bắc,CHÍNH CHỦ CẦN BÁN LÔ THANH LƯƠNG 24 - TÂY BẮC - 100 M2 - HÒA XUÂN,3.62 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,209,, Đông Bắc,CẦN BÁN VÀI LÔ ĐẤT KHU NAM NGUYỄN TRI PHƯƠNG - HÒA XUÂN .,3.25 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,348,, Không xác định,BÁN LÔ ĐẤT TÂY BÁC TRUNG LƯƠNG 12 GIÁ LÀM NHÀ,Liên hệ," Hoà Hiệp Bắc, Liên Chiểu, Đà Nẵng",
100m2,408,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG 7M5 KHU NAM HÒA XUÂN - HÒA QUÝ - ĐỒNG NÒ,3.2 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,200,, Tây Bắc,BÁN 2 LÔ LIỀN KỀ TUNG LƯƠNG 15 HOA XUÂN ĐẢO VIP,8.6 tỷ," Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,203,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ DIỆP MINH CHÂU - TÂY NAM - 100 M2 - HÒA XUÂN,3.25 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,208,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 12 - ĐÔNG BĂC - 100 M2 - HÒA XUÂN,3.35 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,221,, Tây Bắc,BÁN LÔ ĐẤT ĐỐI DIỆN CÔNG VIÊN ĐƯỜNG ĐẬU QUANG LĨNH - TÂY BẮC - HÒA XUÂN,3.55 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,220,, Tây Bắc,"BÁN ĐẤT ĐƯỜNG NGUYỄN HIẾN LÊ, ĐƯỜNG THÔNG, ĐẤT SÁT GÓC NGÃ TƯ",3.6 tỷ," nguyễn hiến lê, Cẩm Lệ, Đà Nẵng",
100m2,244,, Đông Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG HUỲNH NGỌC ĐỦ - 100 M2 - HÒA XUÂN .,3.55 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,215,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN SẮC KIM - HÒA XUÂN - CẨM LỆ .,3.15 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,212,, Đông Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG VŨ XUÂN THIỀU - HÒA XUÂN - CẨM LỆ,3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,226,, Đông Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ - HÒA XUÂN,3.4 tỷ," Cẩm Lệ, Đà Nẵng",
114m2,208,, Tây Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẬU QUANG LĨNH - ĐỐI ĐIỆN CÔNG VIÊN,3.55 tỷ," ĐẬU QUANG LĨNH, Cẩm Lệ, Đà Nẵng",
157m2,309,, Không xác định,BÁN GÓC 2MT ĐƯỜNG LÊ QUẢNG BA VÀ LỖ GIÁNG 4 GẦN TRƯỜNG HỌC - HÒA XUÂN,4.35 tỷ," lê quảng ba, Cẩm Lệ, Đà Nẵng",
157m2,209,, Không xác định,BÁN GÓC 2MT ĐƯỜNG LÊ QUẢNG BA VÀ LỖ GIÁNG 4 GẦN TRƯỜNG HỌC - HÒA XUÂN,4.35 tỷ," lê quảng ba, Cẩm Lệ, Đà Nẵng",
43m2,296, 4, Đông,"CẦN BÁN NHÀ 3,5 TẦNG ĐƯỜNG KIỆT 2,5M ÔNG ÍCH KHIÊM",3.8 tỷ," Ông Ích Khiêm, Hải Châu, Đà Nẵng", 3
59m2,271, 3, Đông Nam,CHÍNH CHỦ BÁN NHÀ 3 TẦNG MẶT TIỀN ĐƯỜNG HÀ HUY TẬP,7.5 tỷ," Hà Huy Tập, Thanh Khê, Đà Nẵng", 3
100m2,207,, Đông Nam,BÁN ĐẤT CHÍNH CHỦ ĐƯỜNG HÀ BỒNG - HOÀ XUÂN - ĐN,3.45 tỷ," Hà Bồng, Cẩm Lệ, Đà Nẵng",
100m2,215, 2, Đông Bắc,CHÍNH CHỦ BÁN NHÀ 2 TẦNG KHU ĐÔ THỊ SINH THÁI HOÀ XUÂN GIÁ CHỈ 3 TỶ 980 - ĐƯỜNG PHAN TRIÊM,3.98 tỷ," Phan Triêm, Cẩm Lệ, Đà Nẵng", 3
100m2,204,, Tây Bắc,BÁN ĐẤT CHÍNH CHỦ ĐƯỜNG TRUNG LƯƠNG 10 - HOÀ XUÂN,3.95 tỷ," TRUNG LƯƠNG 10, Cẩm Lệ, Đà Nẵng",
100m2,200,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG CỒN DẦU 12 - HÒA XUÂN MỞ RỘNG - HÒA XUÂN .,3.35 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,211,, Tây Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG VŨ ĐÌNH LIÊN - HÒA XUÂN - CẨM LỆ .,3.5 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,233,, Đông Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG HÀ BỒNG - 100 M2 - HÒA XUÂN SIÊU RẺ,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,233,, Đông Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG HÀ BỒNG - 100 M2 - HÒA XUÂN SIÊU RẺ,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,217, 2, Đông,"BÁN CĂN NHÀ 2 TẦNG TÂM HUYẾT ĐƯỜNG LÊ ĐỈNH, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",3.25 tỷ," Lê Đỉnh, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 2
100m2,434, 3, Tây Nam,"THIỆN CHÍ ĐỔI CHỦ CĂN NHÀ 3 TẦNG SIÊU ĐẸP ĐƯỜNG HUỲNH NGỌC ĐỦ, HÒA XUÂN, TP ĐÀ NẴNG",5.49 tỷ," Huỳnh Ngọc Đủ, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 3
100m2,222, 2, Bắc,"BÁN NHÀ 2 TẦNG SIÊU ĐẸP ĐƯỜNG NHÂN HÒA 2, HÒA XUÂN, TP ĐÀ NẴNG",3.15 tỷ," Nhân Hòa 2, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 2
100m2,249, 2, Tây,"CHÍNH CHỦ BÁN NHÀ 2 TẦNG ĐẸP ĐƯỜNG CỔ MÂN MAI 4, HÒA XUÂN, TP ĐÀ NẴNG",3.55 tỷ," Cổ Mân Mai 4, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 3
100m2,220,, Đông Nam,"CHÀO BÁN VÀI LÔ ĐẤT KHU ĐẢO 1, ĐẢO 2 , ĐẢO VÍP - HÒA XUÂN",3.9 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,220,, Đông Nam,"CHÀO BÁN VÀI LÔ ĐẤT KHU ĐẢO 1, ĐẢO 2 , ĐẢO VÍP - HÒA XUÂN",3.9 tỷ," Cẩm Lệ, Đà Nẵng",
200m2,220,, Tây Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG LÊ QUẢNG CHÍ - TÂY BẮC - 200 M2 - HÒA XUÂN,11.2 triệu," Cẩm Lệ, Đà Nẵng",
200m2,220,, Tây Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG LÊ QUẢNG CHÍ - TÂY BẮC - 200 M2 - HÒA XUÂN,11.2 triệu," Cẩm Lệ, Đà Nẵng",
100m2,213,, Đông Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG VŨ XUÂN THIỀU - THUỘC KHU HÒA XUÂN MỞ RỘNG,3.6 tỷ," VŨ XUÂN THIỀU, Cẩm Lệ, Đà Nẵng",
100m2,219,, Tây Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG LÊ ẤM - TÂY BẮC - 100 M2 - HÒA XUÂN,3.45 tỷ," LÊ ẤM , Cẩm Lệ, Đà Nẵng",
100m2,210,, Tây Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG LÊ ẤM - TÂY BẮC - 100 M2 - HÒA XUÂN,3.45 tỷ," LÊ ẤM , Cẩm Lệ, Đà Nẵng",
100m2,206,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG DIỆP MINH CHÂU - TÂY NAM - 100 M2 - HÒA XUÂN .,3.25 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,213,, Đông Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 24 - ĐÔNG NAM - HÒA XUÂN,3.65 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,291,, Tây Nam,"THIỆN CHÍ ĐỔI CHỦ CĂN NHÀ 3 TẦNG SIÊU ĐẸP ĐƯỜNG HUỲNH NGỌC ĐỦ, HÒA XUÂN, TP ĐÀ NẴNG",5.49 tỷ," Huỳnh Ngọc Đủ, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,234,, Bắc,"CHÍNH CHỦ BÁN NHÀ 2 TẦNG ĐƯỜNG NHÂN HÒA 2, HÒA XUÂN, TP ĐÀ NẴNG",3.15 tỷ," Nhân Hòa 2, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,232,, Tây Nam,"BÁN NHÀ 3 TẦNG CHÍNH CHỦ ĐƯỜNG TRẦN KIM XUYẾN, KHU ĐÔ THỊ SINH THÁI VEN SÔNG HÒA XUÂN",5.2 tỷ," Trần Kim Xuyến, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,221,, Tây Nam,"CHÍNH CHỦ BÁN NHÀ 3 TẦNG FULL NỘI THẤT ĐƯỜNG NGUYỄN MẬU TÀI, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",6.8 tỷ," Nguyễn Mậu Tài, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,201,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 12 - ĐÔNG BẮC - 100 M2 - HÒA XUÂN,3.3 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,280,, Tây Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG VŨ XUÂN THIỀU - THUỘC KHU HÒA XUÂN MỞ RỘNG,3.55 tỷ," VŨ XUÂN THIỀU, Cẩm Lệ, Đà Nẵng",
100m2,219,, Không xác định,CẦN BÁN ĐẤT ĐƯỜNG VŨ XUÂN THIỀU ( THÔNG ) KHU HÒA XUÂN MỞ RỘNG,3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,235,, Đông Bắc,CẦN BÁN LÔ ĐẤT KHU NAM NGUYỄN TRI PHƯƠNG SIÊU RẺ - HÒA XUÂN,3.3 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
Liên hệ,237,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG BÙI TRANG CHƯỚC - TÂY NAM - 100 M2,4.1 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,242,, Không xác định,CẦN BÁN VÀI LÔ ĐẤT KHU NAM HÒA XUÂN - HÒA QUÝ - ĐỒNG NÒ,3.37 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,232,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG DIỆP MINH CHÂU ( B1.19 LÔ 24 ) - HÒA XUÂN,3.25 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,234,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT 2MT ĐƯỜNG LỖ GIÁNG 4 VÀ ĐƯỜNG LÊ QUẢNG BA - HÒA XUÂN,4.35 tỷ," Cẩm Lệ, Đà Nẵng",
105m2,301,, Tây Bắc,BÁN LÔ ĐẦM SEN KẸP VỆT CÂY XANH KHU SINH THÁI NAM HÒA XUÂN .,3.65 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,258,, Đông Bắc,CHÀO BÁN VÀI LÔ ĐẤT GIÁ RẺ NHẤT THỊ TRƯỜNG - HÒA XUÂN LH NGAY 0934.810.516,3 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
120m2,224,, Đông Bắc,"CÒN DUY NHẤT LÔ ĐẤT ĐẸP , VỊ TRÍ GẦN CẦU HÒA XUÂN ĐƯỢC BÁN VỚI GIÁ SIÊU RẺ",4.7 tỷ," HOÀNG THẾ THIỆN , Cẩm Lệ, Đà Nẵng",
525m2,246,, Tây Bắc,BIỆT THỰ ĐƯỜNG NGUYỄN ĐÌNH THI ( B2.2 ) ĐẢO VÍP GIÁ CỰC RẺ - HÒA XUÂN,16.8 tỷ," Cẩm Lệ, Đà Nẵng",
300m2,257,, Đông Nam,BÁN LÔ BIỆT THỰ B2.4 ĐƯỜNG BÙI THIỆN NGỘ ( VỆT CÂY XANH ) - HÒA XUÂN,11.2 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,258,, Đông Bắc,CHÍNH CHỦ GỞI BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 12 THUỘC PHƯỜNG HÒA XUÂN,3.3 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,290,, Đông Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐƯỜNG THÔNG ( ĐẬU QUANG LĨNH ) - HÒA XUÂN .,3.5 tỷ," Cẩm Lệ, Đà Nẵng",
300m2,287,, Không xác định,CẦN BÁN LÔ BIỆT THỰ ĐƯỜNG BÙI THIỆN NGỘ ( KẸP VỆT CÂY XANH 5M ) - 300 M2 - HÒA XUÂN,11.2 tỷ," Cẩm Lệ, Đà Nẵng",
170m2,278,, Không xác định,BÁN GÓC 2MT ĐƯỜNG TRUNG LƯƠNG 20 VÀ ĐƯỜNG HOÀNG THẾ THIỆN - 170 M2,9 tỷ," Cẩm Lệ, Đà Nẵng",
170m2,252,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ GÓC 2MT ĐƯỜNG TRUNG LƯƠNG 20 VÀ HOÀNG THẾ THIỆN,9 tỷ," Cẩm Lệ, Đà Nẵng",
167m2,227,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT 2MT ( B2.72 LÔ 1) KHU NAM HÒA XUÂN SIÊU ĐẸP,6.9 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,250,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ GÓC 2MT THUỘC KHU NAM HÒA XUÂN - HÒA QUÝ - ĐỒNG NÒ,5.5 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,237,, Tây Nam,CHÍNH CHỦ GỞI BÁN LÔ ĐẤT ĐƯỜNG DIỆP MINH CHÂU - TÂY NAM - 100 M2 - HÒA XUÂN,3.3 tỷ," diệp minh châu, Cẩm Lệ, Đà Nẵng",
100m2,254,, Không xác định,CHÍNH CHỦ CẦN BÁN NHANH LÔ ĐẤT ĐƯỜNG VŨ ĐÌNH LIÊN ( THÔNG ) - HÒA XUÂN,3.5 tỷ," vũ đình liên , Cẩm Lệ, Đà Nẵng",
100m2,221,, Không xác định,CHÍNH CHỦ CẦN BÁN NHANH LÔ ĐẤT ĐƯỜNG VŨ ĐÌNH LIÊN ( THÔNG ) - HÒA XUÂN,3.5 tỷ," vũ đình liên , Cẩm Lệ, Đà Nẵng",
100m2,234,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG PHẠM XUÂN ẨN ( B1.17 ) - 100 M2 - HÒA XUÂN,3.4 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
175m2,240,, Đông,CHÀO BÁN LÔ ĐẤT NGUYỄN HỮU THỌ - VỊ TRÍ KINH DOANH TỐT,Liên hệ," Cẩm Lệ, Đà Nẵng",
105m2,262,, Đông Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐIỆN ÂM TÂY PHẢI - SẠCH ĐẸP,3.55 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,238,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG DIỆP MINH CHÂU ( B1.19 LÔ 24 ) - HÒA XUÂN,3.3 tỷ," Cẩm Lệ, Đà Nẵng",
