name,Số phòng ngủ,Pháp lý,Hướng ban công,Hướng nhà,Address,Nội thất,Mặt tiền,Diện tích,Đường vào,Số toilet,Mức giá,Số tầng
"Cần tiền bán nhà kiệt sát đường chính Lý Thái Tổ, Trung tâm Thanh Khê Đà Nẵng",2 phòng,Đã có sổ,,Đông - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0662242,108.2084278&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,59 m²,2.5 m,2 phòng,2.97 tỷ,2 tầng
"Bán nhà 2 tầng mặt tiền đường Nước Mặn 2, Khuê Mỹ, Nam Việt Á. DT: 5x19m. Gía chỉ 5,1 tỷ",3 phòng,Sổ đỏ/ Sổ hồng,,Tây - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0297297,108.2456057&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Cơ bản.,5 m,95 m²,7.5 m,3 phòng,5.1 tỷ,2 tầng
"Cần tiền gấp trả ngân hàng bán toà căn hộ spa mặt tiền Nguyễn Văn Thoại, Ngũ Hành Sơn, ĐN, sát biển",22 phòng,Đã có sổ,,Đông - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0549632,108.241842&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ nội thất.,,238.4 m²,,22 phòng,65 tỷ,
"Nhà 2 mặt tiền 3 tầng Lương Thế Vinh. Sơn Trà, Đà Nẵng",5 phòng,Sổ đỏ/ Sổ hồng.,,Đông - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0633818,108.2361866&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ.,6 m,131.7 m²,6 m,4 phòng,12 tỷ,3 tầng
Bán mặt tiền 4m5 Lê Đình Lý đường 10m5 9 tỷ x. Tổng diện tích xây dựng 116m2 trước bệnh viện dễ KD,4 phòng,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.053653,108.211368&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ,4.5 m,75 m²,10.5 m,4 phòng,9.3 tỷ,3 tầng
"Chủ cần bán nhà 2 tầng tâm huyết ngay trung tâm quận Liên Chiểu, giá rẻ chỉ 3. X tỷ",3 phòng,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0776271927201,108.165459369563&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Cơ bản,,75 m²,5.5 m,2 phòng,Thỏa thuận,2 tầng
"Cắt lỗ 10 lô phân khu 1 dự án Dragon City Park, Liên Chiểu, Đà Nẵng, giá chỉ từ 18 triệu/m2",,,,,"https://www.google.com/maps/embed/v1/place?q=16.0987739562988,108.12654876709&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,100 m²,,,1.8 tỷ,
"Chính chủ bán lô đất tâm huyết Lakeside Palace, Liên Chiểu, 100m2, giá 1,6 tỷ. Giá sụp hầm",,,,Đông - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0935726165771,108.12629699707&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,100 m²,7.5 m,,1.6 tỷ,
Bán nhà kiệt ô tô Nguyễn Tri Phương - thông ra Nguyễn Văn Linh,2 phòng,Sổ đỏ/ Sổ hồng.,,Tây - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0510006,108.2127672&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ.,5 m,65 m²,4 m,2 phòng,3.28 tỷ,1 tầng
Bán nhà 2 tầng kiệt ô tô Nguyễn Văn Huề - Thanh Khê,2 phòng,Sổ đỏ/ Sổ hồng,,Đông,"https://www.google.com/maps/embed/v1/place?q=16.0691176,108.1765623&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ.,9 m,65.3 m²,3.5 m,2 phòng,2.3 tỷ,2 tầng
"Bán nhà mặt tiền Nguyễn Chí Diễu, 2 tầng, DT 100m2, giá chỉ 5,6 tỷ",4 phòng,Sổ đỏ/ Sổ hồng.,Tây - Bắc,Tây - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0815036,108.2332844&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,7.5 m,2 phòng,5.6 tỷ,2 tầng
"Bán nhà đường Nguyễn Văn Linh, Quận Hải Châu, Đà Nẵng",6 phòng,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0607819,108.2168365&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,105.8 m²,,,35 tỷ,6 tầng
"Bán nhanh biệt thư 3 tầng mặt tiền đường Võ Nguyên Giáp, giá rẻ nhất thị trường",5 phòng,Sổ đỏ/ Sổ hồng,Đông,Đông,"https://www.google.com/maps/embed/v1/place?q=16.0332096,108.2526787&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,7.5 m,188 m²,33 m,3 phòng,31 tỷ,3 tầng
"Cần bán căn hộ 2PN tại FPT Plaza, giá chỉ từ 1 tỷ 500 tr, sổ đỏ lâu dài, view biển. LH 0931 966 ***",2 phòng,Sổ đỏ/ Sổ hồng.,Đông,,"https://www.google.com/maps/embed/v1/place?q=15.9769315719604,108.262977600098&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ,,58 m²,,2 phòng,1.5 tỷ,
"3,5 tầng, đường 7m5, STD 350m2, Bàu Vàng, gần trường Kinh tế, giá 4,2 tỷ",5 phòng,,,,"https://www.google.com/maps/embed/v1/place?q=16.0812894,108.1453283&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,7.5 m,6 phòng,4.2 tỷ,5 tầng
Giảm 900tr - Bán lô đất khu đô thị FPT Đà Nẵng B2.24,,Sổ đỏ/ Sổ hồng.,,Bắc,"https://www.google.com/maps/embed/v1/place?q=15.97693157196045,108.26297760009766&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,90 m²,7.5 m,,2.6 tỷ,
Bán cực rẻ toà căn hộ MT Thành Thái đường 10.5m - Chỉ 18 tỷ,12 phòng,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0238326,108.2125453&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ.,5 m,130 m²,10.5 m,12 phòng,18 tỷ,7 tầng
"Cần bán gấp lô đường 17m, sát Võ Chí Công, Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",,Sổ đỏ/ Sổ hồng.,,Đông - Nam,"https://www.google.com/maps/embed/v1/place?q=15.9832569,108.2480394&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,6 m,111 m²,17 m,,4 tỷ,
"Đường Nguyễn Phước Nguyên, Thanh Khê 7m5 trung tâm Đà Nẵng. Hơn 35 triệu/m2",,,,Đông - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0544714,108.1834194&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,94 m²,7.5 m,,Thỏa thuận,
Bán nhà ở 60m2 đường kiệt Tôn Đản,2 phòng,Đã có sổ,,Đông - Nam,,,4.25 m,60 m²,,2 phòng,2.5 tỷ,2 tầng
"Khách sạn 3* 11 tầng, khu phố Hàn đường Dương Đình Nghệ - Đà Nẵng giá tốt 54.5 tỷ",48 phòng,,Bắc,Bắc,"https://www.google.com/maps/embed/v1/place?q=16.06877,108.2412451&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,9 m,180 m²,7.5 m,48 phòng,54.5 tỷ,10 tầng
"Bán lô đất 240m2 đường Lê Mạnh Trinh (song song đường Võ Nguyên Giáp) - 27,6 tỷ",,Sổ đỏ/ Sổ hồng.,,Đông,,,12 m,240 m²,5.5 m,,27.6 tỷ,
Nhà bán - 3 Tầng - Đường Núi Thành. Phường Hoà Cường Bắc Quận Hải Châu - 15 tỷ,4 phòng,Sổ đỏ/ Sổ hồng,Đông,Đông,"https://www.google.com/maps/embed/v1/place?q=16.0430209,108.2215375&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ,6.15 m,106 m²,10.5 m,4 phòng,15 tỷ,3 tầng
"Định cư Sài Gòn tôi bán lô đất biệt thự đường Hoa Hồng 4 khu Euro Village 1, giá tốt. 0902 007 ***",,,,,"https://www.google.com/maps/embed/v1/place?q=16.055875778198242,108.23052215576172&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,10 m,250 m²,7.5 m,,105 triệu/m²,
Đất thổ cư chỉ hơn 16tr/m2 khu dân cư đông đúc,,Kiệt 646,,,,,,80 m²,,,1.3 tỷ,
"Sụp hầm đất KĐT Golden Hills 125m2, view công viên, view kênh, giá bán 1,9 tỷ",,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.106407165527344,108.10873413085938&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,125 m²,,,1.9 tỷ,
Bán siêu phẩm biệt thự view sông - Khu vực dân trí cao - ngay trung tâm TP Đà Nẵng,5 phòng,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0173435211182,108.241027832031&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,420 m²,,,Thỏa thuận,
Bán nhà 3 tầng Phú Xuân 6 - Liên Chiểu - Đà Nẵng. full nội thất cao cấp,3 phòng,Sổ đỏ/ Sổ hồng,,Đông - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0736934,108.1675421&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ,5 m,75 m²,5.5 m,4 phòng,5.45 tỷ,3 tầng
Bán gấp nhà 3 tầng Lê Thiệt - Hòa Minh - Liên chiểu. Full nội thất - cách biển 120m,3 phòng,Sổ đỏ/ Sổ hồng,Đông - Bắc,Đông - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0812491280645,108.16066000182&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Full nội thất,4.5 m,72 m²,5.5 m,4 phòng,4.45 tỷ,3 tầng
Bán căn hộ 2PN (bàn giao full nội thất) The Ori Garden - Hòa Hiệp Nam - Quận Liên Chiểu,2 phòng,Sổ đỏ/ Sổ hồng.,Tây,Tây - Nam,"https://www.google.com/maps/embed/v1/place?q=16.09237289428711,108.1265869140625&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ.,,59.2 m²,,2 phòng,1.561 tỷ,
Bán nhà 3 tầng đường Hồ Trung Lượng - Hoà Xuân - Đảo 2,3 phòng,Sổ đỏ/ Sổ hồng.,,Tây - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0179291,108.2323593&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,112.5 m²,7.5 m,3 phòng,5.5 tỷ,3 tầng
Bán gấp nhà 3 tầng đường Hàn Thuyên - Hoà Cường Bắc - Hải Châu,3 phòng,Sổ đỏ/ Sổ hồng,,Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0393961,108.2168146&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,4.5 m,108 m²,7.5 m,3 phòng,7.8 tỷ,3 tầng
Bán lô góc 2 mặt tiền đường Trần Tử Bình - Hoà Châu,,Sổ đỏ/ Sổ hồng.,,Đông,"https://www.google.com/maps/embed/v1/place?q=15.9956788,108.2046238&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,8.2 m,159 m²,10.5 m,,5 tỷ,
"Bán đất đường Lương Định Của, khuê Trung Cẩm Lệ, Đà Nẵng. Trục thông thẳng khu biệt thự Đảo Nổi",,Sổ đỏ/ Sổ hồng.,,Đông - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.015967,108.209489&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,10.5 m,,Thỏa thuận,
"Chào bán đất mặt tiền đường Hoàng Sa (vệt sân bay nước mặn) đoạn đối diện Ariyana, vị trí đẹp",,Sổ đỏ/ Sổ hồng.,,Đông,"https://www.google.com/maps/embed/v1/place?q=16.0302205,108.2525802&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,12 m,306 m²,22 m,,Thỏa thuận,
Bán cặp đất xây cao tầng - đường An Thượng 32 - Chính chủ cần bán gấp trong tuần. Giá quá tốt,,Sổ đỏ/ Sổ hồng.,,Đông,"https://www.google.com/maps/embed/v1/place?q=16.0506881,108.2463866&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,9 m,162 m²,5.5 m,,Thỏa thuận,
Bán đất biển Nguyễn Văn Thoại. Vị trí đẹp gần bãi tắm Mỹ Khê. Thích hợp xây căn hộ,,Sổ đỏ/ Sổ hồng,,Nam,"https://www.google.com/maps/embed/v1/place?q=16.0547294,108.2409928&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,397.5 m²,10.5 m,,Thỏa thuận,
"Giới thiệu lô đất biển Tân Trà, Đà Nẵng cắt lỗ 1 tỷ",,,,Đông,"https://www.google.com/maps/embed/v1/place?q=15.990304,108.2671142&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,124 m²,10 m,,3.8 tỷ,
"Bán căn nhà Thế Lữ đẹp mới xây, 3 tầng Thế Lữ",3 phòng,Đã có sổ,,Đông - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0817038,108.2348469&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,4.5 m,93 m²,,4 phòng,6.2 tỷ,3 tầng
"Bán đất trung tâm, tặng nhà cấp 4, mặt tiền đường Đỗ Thúc Tịnh 7.5m",,GCN QSD Đất,,Tây - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0239408,108.2104697&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5.2 m,73 m²,7.5 m,,3.9 tỷ,
"CC lỗ 500tr bán gấp căn 3PN 105.5m2 view biển Mỹ Khê triệu đô, giá bắt đáy",3 phòng,,,,"https://www.google.com/maps/embed/v1/place?q=16.0699615478516,108.245346069336&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,105.5 m²,,2 phòng,Thỏa thuận,
"Bán nhanh lô đất đường chính Tân Hạnh, Hoà Phước, Hoà Vang, Đà Nẵng",,,,Bắc,,,6 m,160 m²,7 m,,Thỏa thuận,
"Bán nhanh lô đất đường chính 7m thôn Giáng Nam 1, Hoà Phước, Hoà Vang, Đà Nẵng",,,,Tây,,,6 m,120 m²,7 m,,Thỏa thuận,
Bán lô MT Trần Thái Tông - An Khê - Thanh Khê,,Sổ đỏ/ Sổ hồng.,,Tây - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0350038,108.1882794&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5.98 m,62 m²,7.5 m,,3.3 tỷ,
"Bán đất nhà C4 đường Bình Thái 1, Phường Hoà Thọ Đông, Quận Cẩm Lệ, TP Đà Nẵng",,Sổ đỏ/ Sổ hồng,,Tây - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0142449,108.2031571&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,105 m²,,,3 tỷ,
"Bán đất biệt thự Euro Village 2 - Phường Hòa Xuân, Quận Cẩm Lệ, TP Đà Nẵng",,Sổ đỏ/ Sổ hồng.,,Đông - Nam,"https://www.google.com/maps/embed/v1/place?q=16.017343521118164,108.24102783203125&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,12 m,300 m²,7.5 m,,49 triệu/m²,
"Cần bán nhà biệt thự - đường Phan Văn Trị, phường Khuê Trung, Đà Nẵng",4 phòng,Sổ đỏ/ Sổ hồng.,,Nam,"https://www.google.com/maps/embed/v1/place?q=16.0172422,108.2083812&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ.,11 m,200 m²,7.5 m,3 phòng,11 tỷ,3 tầng
Nhà cực đẹp đường ô tô 5 mét - ngay siêu thị Co. Opmart Điện Biên Phủ - Thanh Khê - Đà Nẵng,,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0667755970963,108.187309630688&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ,,50 m²,5 m,,3.1 tỷ,
Bán nhà 2 tầng đường Trần Cao Vân - Vị trí kinh doanh sầm uất,3 phòng,Sổ đỏ/ Sổ hồng,,Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0711351,108.1976934&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,4.59 m,99.7 m²,10 m,2 phòng,11.3 tỷ,2 tầng
Bán lô đất đường Bùi Công Trừng - Hoà Xuân - Nam NTP,,Sổ đỏ/ Sổ hồng.,,Tây - Nam,"https://www.google.com/maps/embed/v1/place?q=16.0125805,108.2193472&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,7.5 m,,3.8 tỷ,
Bán nhà mặt tiền đường Phần Lăng 12 - Thanh Khê,3 phòng,Sổ đỏ/ Sổ hồng,,Tây - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0553499,108.188758&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,85 m²,5.5 m,2 phòng,4.8 tỷ,3 tầng
Bán nhà 3 tầng Ngô Thị Liễu - Hoà Cường Bắc - Hải Châu,3 phòng,,,Tây,"https://www.google.com/maps/embed/v1/place?q=16.0378249,108.2145613&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,82.5 m²,,,5.3 tỷ,
Bán lô đường Thanh Hoá - Hoà Xuân đường 10.5m lề 5m,,Sổ đỏ/ Sổ hồng,,Đông - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0047945,108.2188869&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,,,3.75 tỷ,
Bán lô Lê Hy - Hoà Thọ Đông - Cẩm Lệ,,Sổ đỏ/ Sổ hồng.,,Tây - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0131403107004,108.197470218628&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,7.5 m,,3.4 tỷ,
Bán lô đường 10.5m Phan Thao - Hoà Xuân gần vs Trần Nam Trung,,Sổ đỏ/ Sổ hồng,,Bắc,"https://www.google.com/maps/embed/v1/place?q=15.9963874,108.2133096&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,10.5 m,,3.75 tỷ,
Bán lô đường Trần Can - Thanh Khê - giá tốt,,Sổ đỏ/ Sổ hồng,,Tây,"https://www.google.com/maps/embed/v1/place?q=16.055268,108.1896383&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,85 m²,7.5 m,,4.1 tỷ,
Bán nhà 3 mê 3 tầng đường Hồ Trung Lượng - Hoà Xuân,3 phòng,Sổ đỏ/ Sổ hồng,,Đông - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0179291,108.2323593&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,7.5 m,4 phòng,5.99 tỷ,3 tầng
Bán toà căn hộ 16 phòng đường Lê Ấm song song 29/3 - Hoà Xuân,16 phòng,Sổ đỏ/ Sổ hồng,,Tây - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0147426,108.2279718&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ,5 m,100 m²,7.5 m,16 phòng,9.8 tỷ,7 tầng
"Chào bán căn nhà 2 tầng kiệt ô tô Cô Giang, Q. Hải Châu",3 phòng,Sổ đỏ/ Sổ hồng.,,,"https://www.google.com/maps/embed/v1/place?q=16.061979,108.221722&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,62 m²,,2 phòng,4.8 tỷ,2 tầng
Nhà đẹp 5 tầng kinh doanh VIP Nguyễn Văn Linh. Giá bán nhanh,,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0590245,108.2072037&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,4.5 m,110 m²,33 m,,26.5 tỷ,
Xuất hiện lô FPT trục thông 2 đầu đẹp. Giá chỉ 2.55 tỷ,,Sổ đỏ/ Sổ hồng.,,,,,6 m,90 m²,7.5 m,,2.55 tỷ,
"Bán nhà 2 tầng đường Bình Thái 1, Hòa Thọ Đông, Cẩm Lệ. Giá 6,1 tỷ",4 phòng,,,,"https://www.google.com/maps/embed/v1/place?q=16.014238,108.2031859&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,9 m,234 m²,,2 phòng,6.1 tỷ,2 tầng
"Bán nhà 3 tầng (ngang 11m) đường 7,5m gần đường Thăng Long. 198m2, giá 11 tỷ",4 phòng,,,,"https://www.google.com/maps/embed/v1/place?q=16.0172422,108.2083812&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,198 m²,,,11 tỷ,
"Cần tiền bán rẻ lô góc 2 mặt tiền Phạm Xuân Ẩn và Thanh Lương 19, 385m2, giá rẻ bất ngờ",,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0099721,108.2221134&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,18 m,385 m²,7.5 m,,22.9 tỷ,
Bán gấp đất mặt tiền Nam Việt Á - 193m2 - 1x tỷ (x nhỏ),,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.029903411865234,108.24016571044922&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,10 m,193 m²,15 m,,12.5 tỷ,
"Đất biển đường Nguyễn Khắc Viện, Ngũ Hành Sơn - 185m2 - 28 tỷ",,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0176566,108.2577675&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,8 m,185 m²,15 m,,28 tỷ,
Bán gấp căn hộ Tây toạ lạc tại Lý Nhật Quang - 385m2 - Chỉ nhỉnh 37 tỷ,27 phòng,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0958952,108.2288848&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ,16 m,385 m²,10.5 m,27 phòng,37.8 tỷ,6 tầng
"Bán đất mặt tiền rẻ nhất tuyến đường Ngô Huy Diễn, Hoà Xuân",,Sổ đỏ/ Sổ hồng.,,,"https://www.google.com/maps/embed/v1/place?q=16.0234031,108.2249676&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,7.5 m,,5 tỷ,
"Bán rẻ đất MT Bùi Thiện Ngộ, Hoà Xuân - chỉ 4 tỷ",,Sổ đỏ/ Sổ hồng,,Đông - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0086082,108.2204317&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,5 m,100 m²,7.5 m,,4 tỷ,
Cần tiền bán gấp lô nhà mặt tiền Ông Ích Khiêm mặt tiền rộng 9m tổng diện tích 165m2 - Giá cực rẻ,3 phòng,Sổ đỏ/ Sổ hồng.,,,"https://www.google.com/maps/embed/v1/place?q=16.075014114379883,108.2125473022461&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ.,9 m,165 m²,15 m,3 phòng,37 tỷ,3 tầng
"Bán gấp đất mặt tiền diện tích lớn Võ Nguyên Giáp, Sơn Trà 940m2 đất chỉ 113 tỷ",,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0574731,108.2465536&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,36 m,940 m²,21 m,,113 tỷ,
"Cần bán đất mặt tiền Trưng Nữ Vương - Hải Châu, ngang cực lớn - 65 tỷ",,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0503101,108.2152047&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,12 m,563 m²,10.5 m,,65 tỷ,
"Bán rẻ đất mặt biển Võ Nguyên Giáp, Sơn Trà - Gần 200m2 - Chỉ 5x. X tỷ - LH em Lâm",,Sổ đỏ/ Sổ hồng,,,"https://www.google.com/maps/embed/v1/place?q=16.0829995,108.247828&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,10 m,200 m²,15 m,,58 tỷ,
Chính chủ gồng lãi ngân hàng - cần bán gấp nhà mặt tiền Mai Đăng Chơn - giá rẻ sập hầm,,Sổ đỏ/ Sổ hồng,,Tây - Bắc,"https://www.google.com/maps/embed/v1/place?q=15.9932979,108.2531001&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Cơ bản,4 m,124.9 m²,10 m,,4.45 tỷ,
Cần bán lô đất giá rẻ mặt tiền đường Bình Minh 2 song song với đường 2/9 và gần công viên Apec,,,,Tây,"https://www.google.com/maps/embed/v1/place?q=16.0545971,108.2215831&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,90 m²,5.5 m,,Thỏa thuận,
"Độc quyền nắm chủ nhà MT đường Dương Tử Giang, KĐT Nam Việt Á. Lh Thuỷ 0969 545 ***",6 phòng,Sổ đỏ/ Sổ hồng,Đông - Bắc,Đông - Bắc,"https://www.google.com/maps/embed/v1/place?q=16.0299034118652,108.240165710449&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Full nội thất,,90 m²,7.5 m,5 phòng,7 tỷ,4 tầng
"Giá bể nợ lô đất MT đường 7,5m Nguyễn Khuyến có 4 phòng trọ",4 phòng,Sổ đỏ/ Sổ hồng,Đông - Bắc,Đông - Bắc,,,5 m,90 m²,7.5 m,4 phòng,3.5 tỷ,
Lô đất MT Hải Châu phân được 3 lô,,Sổ đỏ/ Sổ hồng,,,,,11.5 m,206 m²,,,Thỏa thuận,
"Cần bán nhanh căn hộ 2 phòng ngủ F.Home view sông hàn - tầng trung - giá 2,3 tỷ. Lh: 0936 875 ***",2 phòng,Sổ đỏ/ Sổ hồng.,Bắc,Tây,"https://www.google.com/maps/embed/v1/place?q=16.08021354675293,108.2203369140625&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",Đầy đủ.,,63 m²,,2 phòng,2.3 tỷ,
"Chuyển nơi công tác, chính chủ cần bán căn 2PN FPT Plaza 2 chỉ 1,650 tỷ. Lh 0911 301 ***",2 phòng,Sổ đỏ/ Sổ hồng.,Đông,Đông,"https://www.google.com/maps/embed/v1/place?q=15.97693157196045,108.26297760009766&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40",,,70 m²,,2 phòng,1.6 tỷ,
